Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1790407538,50,,Aggregated,28.900000,20.200000,7,9,10,11,47,2300,2600,2700,3000,3000,3000,1242,925,7,213.09276206197438,1.9097229996987153,3031.8035699992834,105.14895330112721
1790407539,50,,Aggregated,28.900000,19.800000,7,9,10,11,46,2300,2600,2700,3000,3000,3000,1273,941,7,211.46320272582165,1.9097229996987153,3031.8035699992834,106.04320502749411
1790407540,50,,Aggregated,29.000000,19.800000,7,9,10,11,45,2300,2600,2700,3000,3000,3000,1305,960,7,210.39310711874938,1.9097229996987153,3031.8035699992834,106.61072796934866
1790407541,50,,Aggregated,29.000000,19.600000,7,9,10,11,45,2300,2600,2700,3000,3000,3000,1330,973,7,210.53204379922454,1.9097229996987153,3031.8035699992834,107.25413533834586
1790407542,50,,Aggregated,29.100000,18.800000,7,9,10,11,44,2300,2600,2700,3000,3000,3000,1364,991,7,210.60236220452305,1.9097229996987153,3031.8035699992834,108.05645161290323
1790407543,50,,Aggregated,29.400000,19.300000,7,9,10,11,42,2300,2600,2700,3000,3000,3000,1394,1009,7,209.38981973455662,1.9097229996987153,3031.8035699992834,108.49282639885223
1790407544,50,,Aggregated,29.400000,18.100000,7,9,10,11,45,2300,2600,2700,3000,3000,3000,1417,1018,7,212.39205073392634,1.9097229996987153,3031.8035699992834,109.35991531404376
1790407545,50,,Aggregated,29.600000,18.100000,7,9,10,11,42,2300,2600,2700,3000,3000,3000,1454,1045,7,210.29091642845697,1.9097229996987153,3031.8035699992834,109.3101788170564
1790407546,50,,Aggregated,29.700000,17.400000,7,9,10,11,41,2300,2600,2700,3000,3000,3000,1484,1065,7,209.58926140362047,1.9097229996987153,3031.8035699992834,109.46832884097034
1790407547,50,,Aggregated,29.300000,16.900000,7,9,10,11,41,2300,2600,2700,3000,3000,3000,1510,1081,7,209.47693650859176,1.9097229996987153,3031.8035699992834,109.74966887417219
1790407548,50,,Aggregated,29.200000,17.000000,7,9,10,11,41,2300,2600,2700,3000,3000,3000,1541,1096,7,211.38899811938478,1.9097229996987153,3031.8035699992834,110.49772874756651
1790407549,50,,Aggregated,29.700000,17.600000,7,9,10,11,41,2300,2600,2700,3000,3000,3000,1574,1114,7,209.77066782780727,1.9097229996987153,3031.8035699992834,111.05082592121983
1790407550,50,,Aggregated,29.600000,17.200000,7,9,10,11,41,2300,2600,2700,3000,3000,3000,1597,1130,7,211.02013534500273,1.9097229996987153,3031.8035699992834,111.07075767063243
1790407551,50,,Aggregated,29.100000,16.600000,7,9,10,11,41,2300,2500,2700,3000,3000,3000,1628,1150,7,209.96094560686032,1.9097229996987153,3031.8035699992834,111.2536855036855
1790407552,50,,Aggregated,29.500000,17.100000,7,9,10,11,41,2300,2500,2700,3000,3000,3000,1658,1166,7,210.3649173745276,1.9097229996987153,3031.8035699992834,111.7503015681544
1790407553,50,,Aggregated,29.300000,17.200000,7,9,10,11,41,2300,2500,2700,3000,3000,3000,1687,1177,7,211.69377351924564,1.9097229996987153,3031.8035699992834,112.64552459988144
1790407554,50,,Aggregated,29.200000,17.800000,7,9,10,11,41,2200,2500,2700,3000,3000,3000,1718,1193,7,210.28387917343946,1.9097229996987153,3031.8035699992834,113.17229336437718
1790407555,50,,Aggregated,29.400000,17.400000,7,9,10,11,41,2200,2500,2700,3000,3000,3000,1748,1213,7,209.17247446909195,1.9097229996987153,3031.8035699992834,113.24771167048056
1790407556,50,,Aggregated,29.300000,17.000000,7,9,10,11,41,2200,2500,2700,3000,3000,3000,1779,1233,7,209.6382767903159,1.9097229996987153,3031.8035699992834,113.37549184935357
1790407557,50,,Aggregated,29.700000,17.000000,7,9,10,11,41,2200,2500,2600,3000,3000,3000,1807,1252,7,210.0683809822767,1.9097229996987153,3031.8035699992834,113.41228555617045
1790407558,50,,Aggregated,29.900000,16.900000,7,9,10,11,41,2200,2500,2600,3000,3000,3000,1835,1266,7,210.2799278087059,1.9097229996987153,3031.8035699992834,113.88610354223434
1790407559,50,,Aggregated,29.200000,16.500000,7,9,10,11,41,2200,2500,2600,3000,3000,3000,1867,1291,7,209.01953714139157,1.9097229996987153,3031.8035699992834,113.63202999464382
